edsite	chr	pos	nsnps	PP.H0	PP.H1	PP.H2	PP.H3	PP.H4	PP.H4.abf
13_102778556	13	102778556	264	0.966014207286473	0.00552903361906492	0.0274464752046706	0.000156237311899876	0.000854046577891241	0.000854046577891241
13_102778634	13	102778634	264	0.941058398221508	0.00538619772051355	0.0524405620052529	0.000299330830459558	0.000815511222265864	0.000815511222265864
13_102778690	13	102778690	264	0.870277021717253	0.00498107675299173	0.122471715097512	0.000699402581811334	0.00157078385043245	0.00157078385043245
13_102787536	13	102787536	277	0.297884509319688	0.00176115556141569	0.690310848425911	0.00407529401389692	0.00596819267908864	0.00596819267908864
13_102803917	13	102803917	279	0.95139028214643	0.00578865454523618	0.0416724475629149	0.000252656560241394	0.000895959185177414	0.000895959185177414
13_102828804	13	102828804	284	0.00189189051573404	1.18928488746811e-05	0.97921184082833	0.00614280408084619	0.0127415717262151	0.0127415717262151
13_102828805	13	102828805	284	0.119650534435191	0.000752150143984648	0.862498213526033	0.0054101686334635	0.0116889332613286	0.0116889332613286
13_102828809	13	102828809	284	0.94614816222884	0.00594769993974995	0.0467575123358553	0.000293074677767157	0.000853550817788043	0.000853550817788043
13_102900240	13	102900240	228	0.898081915941513	0.00479302288330523	0.0952821689905383	0.000507180948810517	0.00133571123583281	0.00133571123583281
13_102900315	13	102900315	228	0.00381166481278951	2.03426840546461e-05	0.956236825958523	0.00506853039216994	0.0348626361524633	0.0348626361524633
13_102905285	13	102905285	223	0.000583620150339856	2.94251385165053e-06	0.983029644615658	0.00494482984343549	0.011438962876715	0.011438962876715
13_102905312	13	102905312	223	1.38987021559062e-06	7.00748998983394e-09	0.970423198769527	0.0048680018411283	0.0247074025116392	0.0247074025116392
13_102906012	13	102906012	222	0.950024386881654	0.00474946886884314	0.0443762650378545	0.00022122216301782	0.000628657048630579	0.000628657048630579
13_103453855	13	103453855	250	0.20859798691229	0.00150177723239228	0.773488870813081	0.00555779065315241	0.0108535743890846	0.0108535743890846
13_108104670	13	108104670	310	0.932465559197418	0.00543507500274108	0.0605020005562401	0.000351402891641186	0.00124596235195918	0.00124596235195918
13_108106607	13	108106607	309	0.972811893308141	0.00562724153853626	0.0209797154688779	0.000120897151879581	0.000460252532564854	0.000460252532564854
13_108106958	13	108106958	310	0.965577927701528	0.00560128526133614	0.0281745473570946	0.00016295632346187	0.000483283356579304	0.000483283356579304
13_108194386	13	108194386	346	0.93953616597446	0.0052752116594798	0.0531489944137259	0.000296672587511187	0.0017429553648231	0.0017429553648231
13_108329468	13	108329468	355	0.966066324103017	0.00566578819095225	0.027617550135861	0.000161482622080756	0.000488854948089142	0.000488854948089142
13_108377156	13	108377156	327	0.922522006894319	0.00489876806001545	0.0712698974208611	0.000377524965327292	0.000931802659476787	0.000931802659476787
13_108377179	13	108377179	327	0.941308557676127	0.00499852823293273	0.0527894221901829	0.000279698120927147	0.000623793779830533	0.000623793779830533
13_108377180	13	108377180	327	0.938945171268009	0.00498597819969445	0.0548146858346581	0.000290112399189787	0.000964052298449077	0.000964052298449077
13_108377224	13	108377224	327	0.965644160063568	0.00512775492975503	0.0286697824798951	0.000151835553976825	0.000406466972805551	0.000406466972805551
13_108377799	13	108377799	326	0.971126531536264	0.00512804968040101	0.0232424762206818	0.000122351688478389	0.000380590874174921	0.000380590874174921
13_108378996	13	108378996	326	0.937506187294884	0.00492558621696101	0.0565399250943723	0.000296324490058292	0.000731976903724598	0.000731976903724598
13_108379021	13	108379021	326	0.957393547368035	0.00503007289448439	0.0366763918398739	0.000191986972807167	0.000708000924799691	0.000708000924799691
13_108379203	13	108379203	326	0.977418280856884	0.00513528132148752	0.0170381194274411	8.9197863305666e-05	0.000319120530881969	0.000319120530881969
13_108411587	13	108411587	314	0.886310567942227	0.00496848852033633	0.107066077136877	0.000599136340770501	0.00105573005978946	0.00105573005978946
13_108411592	13	108411592	314	0.814972789040185	0.0045685824960135	0.177056100581078	0.000990130436873535	0.00241239744584923	0.00241239744584923
13_108444208	13	108444208	315	0.961994214211236	0.0104333520288582	0.0263585538312319	0.000284943959137569	0.000928935969536503	0.000928935969536503
13_108444269	13	108444269	315	0.969143366082251	0.0105108884808203	0.0195803363688423	0.000211805825912073	0.000553603242174295	0.000553603242174295
13_108490641	13	108490641	345	0.0171608408744043	0.000262543659116551	0.951618384743382	0.014542391310052	0.016415839413045	0.016415839413045
13_108490947	13	108490947	345	0.951722362804157	0.0145603979095416	0.0322740374780367	0.000492810022168129	0.000950391786096659	0.000950391786096659
13_108506964	13	108506964	334	1.08645582782304e-09	1.64338850472117e-11	0.974012705606583	0.0147217889176698	0.0112655043728568	0.0112655043728568
13_108508416	13	108508416	336	3.38919420753606e-13	5.13721115115015e-15	0.973983042987496	0.0147519980560132	0.0112649589561454	0.0112649589561454
13_108508454	13	108508454	336	3.21622907441327e-06	4.87503720766155e-08	0.973979302387423	0.0147519408245733	0.0112654918085579	0.0112654918085579
13_108508506	13	108508506	336	0.96224643518242	0.014585363995908	0.0221189715643015	0.00033455625103644	0.000714673006333712	0.000714673006333712
13_108508544	13	108508544	335	1.14966171358327e-06	1.74166071359526e-08	0.897518734915726	0.0135078371470698	0.0889722608588843	0.0889722608588843
13_111547712	13	111547712	311	0.964940802570607	0.012363365118755	0.0215424536303599	0.000275135808017147	0.000878242872261422	0.000878242872261422
13_111547737	13	111547737	311	0.922769176098434	0.011823038484895	0.0628118662131308	0.000802988081054171	0.00179293112248622	0.00179293112248622
13_111547925	13	111547925	311	0.956680781249116	0.0122575330726707	0.029568207552544	0.00037772878174583	0.0011157493439232	0.0011157493439232
13_111549566	13	111549566	309	0.903669954192852	0.011786601370837	0.0806822178406889	0.00104952951997037	0.00281169707565203	0.00281169707565203
13_111549743	13	111549743	309	0.00147805643494285	1.92783459507983e-05	0.97179270640155	0.0126610801242097	0.0140488786933468	0.0140488786933468
13_111551012	13	111551012	308	0.934077679398465	0.0121509498288362	0.0518466776878041	0.000673196028316315	0.00125149705657829	0.00125149705657829
13_111551022	13	111551022	308	0.935675674441047	0.0121717373479231	0.0496759522867032	0.000644377384671291	0.00183225853965565	0.00183225853965565
13_111551034	13	111551034	308	0.951625822650829	0.012379224856654	0.0344024692597317	0.000446378428950448	0.00114610480383508	0.00114610480383508
13_111552308	13	111552308	305	0.269636598102264	0.00348192020318794	0.707054806269684	0.00911976139791129	0.0107069140269533	0.0107069140269533
13_111552391	13	111552391	305	0.949069871769605	0.0122557011325972	0.0332188567842424	0.000423936129754508	0.0050316341838004	0.0050316341838004
13_115049716	13	115049716	287	0.708237843585434	0.00623899461652815	0.278844659314708	0.00245216644792663	0.00422633603540245	0.00422633603540245
13_20246402	13	20246402	182	0.979264824890513	0.00409636456766795	0.0162034789521085	6.7412885185568e-05	0.000367918704525352	0.000367918704525352
13_20246518	13	20246518	182	0.28156480882967	0.00117781429198278	0.704128288638239	0.00293524655334922	0.0101938416867587	0.0101938416867587
13_20247023	13	20247023	182	0.0042432217908745	1.77498292138066e-05	0.977577320862072	0.00407521907788924	0.0140864884399503	0.0140864884399503
13_20247024	13	20247024	182	0.0106185672070128	4.44185488548219e-05	0.971291420383511	0.00404901442454207	0.0139965794360789	0.0139965794360789
13_20247029	13	20247029	182	0.983398715967357	0.00411365705536215	0.0121297537586985	5.04325555552836e-05	0.000307440663027489	0.000307440663027489
13_20247075	13	20247075	182	0.898656112093747	0.00375917010652419	0.0955654111894466	0.000398138686960505	0.00162116792332207	0.00162116792332207
13_20247141	13	20247141	182	0.967402067408574	0.00404674144408718	0.0278241106093408	0.000115779789720761	0.000611300748276797	0.000611300748276797
13_20288720	13	20288720	183	0.229373783533083	0.00100776264307707	0.756615817909936	0.00331453293355698	0.00968810298034684	0.00968810298034684
13_20289960	13	20289960	182	0.114422213906341	0.000499539481189973	0.867240109351433	0.00377209277470202	0.0140660444863341	0.0140660444863341
13_21948495	13	21948495	248	2.75924001820887e-09	1.50096040044699e-11	0.976181248667679	0.00529166481054157	0.0185270837475296	0.0185270837475296
13_21948502	13	21948502	248	1.77346449488218e-13	9.64722155684313e-16	0.976291631030475	0.00529237635525776	0.0184159926140894	0.0184159926140894
13_21948576	13	21948576	248	0.0288952998326104	0.000157183501694588	0.948127899977183	0.00513990869690733	0.0176797079916046	0.0176797079916046
13_21948577	13	21948577	248	0.315810687061038	0.00171793440290954	0.666778056452617	0.00361503443911314	0.0120782876443221	0.0120782876443221
13_21949093	13	21949093	248	0.859738707155095	0.00469831444633906	0.131954432731072	0.000718216458701634	0.0028903292087916	0.0028903292087916
13_21949107	13	21949107	248	0.0796145572944897	0.000435078962436562	0.897955124417419	0.00489005497734192	0.0171051843483129	0.0171051843483129
13_21949151	13	21949151	248	0.000377529379817967	2.0631288603785e-06	0.975122767783733	0.00530967922754334	0.0191879604800458	0.0191879604800458
13_33089375	13	33089375	141	0.337972291484598	0.00153342467090495	0.649820575962997	0.00294058817155998	0.00773311970994082	0.00773311970994082
13_33089453	13	33089453	141	0.0053930125915309	2.44688063687949e-05	0.977366369453121	0.00442164506742551	0.0127945040815531	0.0127945040815531
13_33099172	13	33099172	136	0.339764004067598	0.00152304400516289	0.647560908191932	0.00289453309516911	0.00825751064013877	0.00825751064013877
13_33099175	13	33099175	136	0.954387907224945	0.00427818945885072	0.0405714690555607	0.000181286654709669	0.000581147605933968	0.000581147605933968
13_33099760	13	33099760	136	0.961611084485399	0.00431056845336767	0.0333075553589143	0.00014868409289654	0.000622107609422429	0.000622107609422429
13_50487313	13	50487313	285	0.969494234251227	0.00888055328345202	0.0207220668888027	0.000189099789765757	0.000714045786752676	0.000714045786752676
13_53263835	13	53263835	236	0.00106839993577393	1.55267781327353e-05	0.976828004940866	0.014188087119403	0.00789998122582377	0.00789998122582377
13_53264026	13	53264026	235	0.938127749998884	0.0134460752495607	0.0461776916672226	0.000660271238542736	0.00158821184579019	0.00158821184579019
13_53264036	13	53264036	235	0.933647534042368	0.0133818608385856	0.048982410942622	0.00069876973908296	0.00328942443734148	0.00328942443734148
13_53265353	13	53265353	238	0.00435000303808701	6.1275995563332e-05	0.974026612811569	0.0137127043251297	0.0078494038296512	0.0078494038296512
13_67113502	13	67113502	307	0.947296052188113	0.0271071423210525	0.0234430344366182	0.000669344581462932	0.00148442647275344	0.00148442647275344
13_67127264	13	67127264	304	0.768607348338044	0.0210305251317009	0.196390210124683	0.00536499412196591	0.00860692228360596	0.00860692228360596
13_67393856	13	67393856	180	0.92224480858903	0.00474690689081775	0.0705784790481181	0.00036120747080041	0.00206859800123351	0.00206859800123351
13_67396689	13	67396689	178	0.608033975277581	0.00307366387547325	0.382798532449667	0.00193091648926785	0.00416291190801083	0.00416291190801083
13_67396722	13	67396722	178	0.736882538290035	0.00372500440847097	0.255434894736756	0.00128857630662088	0.00266898625811727	0.00266898625811727
13_67509387	13	67509387	146	0.901090442229949	0.0070681258010326	0.0896482778257931	0.000701706895363042	0.00149144724786225	0.00149144724786225
13_67509446	13	67509446	146	0.97164035843828	0.00762151718068008	0.0198589277217001	0.000155048672178619	0.000724147987161701	0.000724147987161701
13_67509447	13	67509447	146	0.96849651724819	0.00759685698677654	0.0229949252918509	0.000179639427909742	0.000732061045272378	0.000732061045272378
13_67509483	13	67509483	146	0.965157942257623	0.00757066930691267	0.0261183721736156	0.000203922616884393	0.000949093644963995	0.000949093644963995
13_67513706	13	67513706	147	0.970964074605654	0.00862945109200572	0.0192758446443325	0.000170353949983512	0.0009602757080246	0.0009602757080246
13_67528958	13	67528958	150	0.820615640179182	0.00875393096956954	0.16436081173915	0.00174880087252664	0.00452081623957274	0.00452081623957274
13_67530195	13	67530195	151	0.707862050022088	0.0084337776449804	0.270730994054229	0.00321584998514645	0.00975732829355661	0.00975732829355661
13_67530783	13	67530783	152	1.75359116372595e-08	2.10254469681578e-10	0.957230228477299	0.0114458058537602	0.0313239479227762	0.0313239479227762
13_67530788	13	67530788	152	0.000381091224952789	4.56925964615966e-06	0.958158923942771	0.0114582676535647	0.0299971479190653	0.0299971479190653
13_67556425	13	67556425	174	0.938082902732555	0.0155182891434038	0.04056545342606	0.000665888827411378	0.0051674658705695	0.0051674658705695
13_67560463	13	67560463	178	0.961770035483495	0.0164800800427591	0.0201584038182478	0.000344170092977171	0.00124731056252031	0.00124731056252031
13_67593356	13	67593356	195	4.39541487183675e-08	8.8093363531313e-10	0.616067373737782	0.0119753293401761	0.371957252086958	0.371957252086958
13_67595830	13	67595830	202	0.96453922307004	0.0195018428982841	0.0146607915246955	0.000295421152595576	0.00100272135438453	0.00100272135438453
13_67605643	13	67605643	216	0.949591253928976	0.0197423548164704	0.028685958314128	0.000595006299741361	0.00138542664068473	0.00138542664068473
13_67605658	13	67605658	216	0.0941281812957713	0.00195695984528219	0.434936800270921	0.00858210164205892	0.460395956945967	0.460395956945967
13_67606414	13	67606414	216	4.38330325445558e-05	9.11305024763044e-07	0.955494495080982	0.0198404650968075	0.024620295484641	0.024620295484641
13_67606484	13	67606484	216	0.75492052589338	0.0157044654238987	0.218992539172182	0.00454982671678106	0.0058326427937578	0.0058326427937578
13_67715485	13	67715485	241	1.50151409512189e-21	2.4229973525869e-23	0.963481695121886	0.0155267385824297	0.0209915662956818	0.0209915662956818
13_67724348	13	67724348	244	0.953630210115418	0.0150720979442809	0.0288557545114751	0.000454076506208159	0.00198786092261739	0.00198786092261739
13_67727247	13	67727247	245	1.07683192620923e-06	1.65882942233766e-08	0.96991888716205	0.0149261749566762	0.0151538444610545	0.0151538444610545
13_67727325	13	67727325	245	0.960489298641697	0.0147960686310274	0.0232521667710379	0.000357087738406065	0.00110537821783151	0.00110537821783151
13_67727366	13	67727366	245	1.53802156617012e-10	2.36927914566412e-12	0.969916344399691	0.0149261321072585	0.0151575233368781	0.0151575233368781
13_67727372	13	67727372	245	0.28701674813928	0.00442141261722406	0.688764504324682	0.0106010279725073	0.00919630694630656	0.00919630694630656
13_67727386	13	67727386	245	0.330206939290531	0.00508674541516863	0.649761996888406	0.0100044617195624	0.00493985668633205	0.00493985668633205
13_67727418	13	67727418	245	0.961950427837212	0.0148185769170501	0.0216816332266718	0.000332782908138197	0.00121657911092841	0.00121657911092841
13_67727459	13	67727459	245	0.965715587319783	0.0148765781443305	0.0179791448698164	0.00027581081225361	0.00115287885381658	0.00115287885381658
13_67727460	13	67727460	245	0.959285142322349	0.0147775189401888	0.0245958350990476	0.000377928375618479	0.000963575262795974	0.000963575262795974
13_67727502	13	67727502	245	0.886324513997064	0.0136535808957041	0.096407522989233	0.00148299950714846	0.00213138261085038	0.00213138261085038
13_67727557	13	67727557	245	0.95908702088167	0.0147744669348851	0.0247635469033983	0.000380481019994399	0.000994484260052269	0.000994484260052269
13_67728350	13	67728350	246	0.011597965762015	0.000177870554065799	0.950333123139031	0.0145513091879767	0.0233397313569114	0.0233397313569114
13_67728417	13	67728417	246	0.942662479474277	0.0144570091826171	0.0410817410755028	0.000628874389216815	0.00116989587838672	0.00116989587838672
13_67728499	13	67728499	246	0.196050357379289	0.00300669845103884	0.774653150866184	0.0118659341260703	0.014423859177417	0.014423859177417
13_67728505	13	67728505	246	0.878303369804417	0.0134699748413318	0.104677118046795	0.00160341963068353	0.00194611767677329	0.00194611767677329
13_67728980	13	67728980	246	0.956275497621113	0.0146657833012833	0.0276124728073626	0.000422450970720058	0.00102379529952093	0.00102379529952093
13_67729010	13	67729010	246	0.960279875034559	0.0147271958665411	0.02342662175269	0.000358070819520198	0.00120823652668927	0.00120823652668927
13_67729072	13	67729072	246	0.375680159716546	0.00576156539271421	0.604645681497378	0.009268418411016	0.00464417498234586	0.00464417498234586
13_67729134	13	67729134	246	0.959651041107221	0.0147175518443595	0.0237716710416935	0.00036307419362986	0.00149666181309589	0.00149666181309589
13_67729135	13	67729135	246	0.955039472340114	0.0146468271751762	0.0285578925867361	0.000436654909151519	0.00131915298882226	0.00131915298882226
13_67729164	13	67729164	246	0.77156021750468	0.0118329236521942	0.209019695108048	0.00320121490760008	0.0043859488274777	0.0043859488274777
13_67729176	13	67729176	246	0.80666093339469	0.0123712407943184	0.175358640959501	0.00268644013733947	0.00292274471415079	0.00292274471415079
13_67738595	13	67738595	239	0.960311772662516	0.012120166975119	0.0261802192530929	0.000329364035516042	0.0010584770737558	0.0010584770737558
13_67758714	13	67758714	249	0.969324327702186	0.00930085893862659	0.0204908529869231	0.000195925758847528	0.000688034613416738	0.000688034613416738
13_67758715	13	67758715	249	0.947123176626444	0.00908783449620896	0.0402768034403101	0.000383335057097899	0.00312885037993878	0.00312885037993878
13_67760136	13	67760136	250	0.966384995962171	0.00932964185160565	0.0232198215769856	0.000223325813553901	0.000842214795683522	0.000842214795683522
13_67787154	13	67787154	263	0.862344378469941	0.00732770915539283	0.127971153350396	0.00108615504108881	0.00127060398318098	0.00127060398318098
13_67787187	13	67787187	263	0.94321779338229	0.00801492516523402	0.04759159166669	0.000403634061695596	0.000772055724090955	0.000772055724090955
13_98001953	13	98001953	147	0.00926774009955378	6.80408847095014e-05	0.965730333502319	0.00707223211017383	0.0178616534032439	0.0178616534032439
14_101312645	14	101312645	307	3.62555468464176e-16	4.38181070594773e-18	0.980560897306798	0.011843369460738	0.00759573323246691	0.00759573323246691
14_101317779	14	101317779	295	1.33771880166146e-05	1.57922222737063e-07	0.972486133072438	0.0114644914217635	0.0160358403955589	0.0160358403955589
14_101317814	14	101317814	295	0.00152674695925116	1.80237635190997e-05	0.978881872358011	0.011548005773467	0.00802535114575132	0.00802535114575132
14_101317999	14	101317999	295	9.23600814408961e-10	1.09034195641168e-11	0.980827300380921	0.0115713962570721	0.00760130242750395	0.00760130242750395
14_101318811	14	101318811	294	0.926846044545704	0.0108170174873186	0.0603120634567917	0.000702566594613169	0.00132230791557311	0.00132230791557311
14_101320973	14	101320973	296	0.963876265911889	0.0111789918311131	0.0236292517477381	0.000273008474093912	0.00104248203516583	0.00104248203516583
14_101321070	14	101321070	296	0.962352798551058	0.011161322727947	0.0248382824252954	0.000286712353413098	0.00136088394228614	0.00136088394228614
14_101322486	14	101322486	297	0.965746402083141	0.0112488128295059	0.0217919104006031	0.000252867623839973	0.000960007062910227	0.000960007062910227
14_101323109	14	101323109	297	0.95255372765861	0.0110951473071679	0.0346073916761646	0.000401757710401251	0.00134197564765595	0.00134197564765595
14_103952733	14	103952733	241	0.958976756828215	0.0268530972362241	0.0125066087153112	0.000348893197341719	0.001314644022908	0.001314644022908
14_103955118	14	103955118	246	0.911809152398852	0.0258887068115996	0.0532325482671794	0.00150384904249553	0.00756574347987386	0.00756574347987386
14_104148656	14	104148656	227	0.309087663224821	0.00805787040346055	0.624188163416175	0.0162300583470737	0.0424362446084696	0.0424362446084696
14_104148851	14	104148851	226	0.942730895975217	0.024560200902596	0.0305033971449045	0.0007932679461964	0.00141223803108577	0.00141223803108577
14_104149230	14	104149230	227	0.769939754404259	0.0206677516207357	0.184797294865893	0.00494092162293263	0.0196542774861794	0.0196542774861794
14_104150394	14	104150394	227	0.794451241361968	0.0213257217039779	0.172018588062477	0.00460995828791366	0.00759449058366296	0.00759449058366296
14_20917862	14	20917862	348	0.957084431982432	0.00824208348743175	0.0336255658929559	0.000288812756476123	0.000759105880704741	0.000759105880704741
14_20918028	14	20918028	347	0.00297221593397489	2.55706074701595e-05	0.929942475466715	0.00794137505282259	0.0591183629390173	0.0591183629390173
14_21492813	14	21492813	323	0.952440428630063	0.00769541064365762	0.032181020726272	0.000252581681793138	0.00743055831821463	0.00743055831821463
14_21716491	14	21716491	283	1.25445821583933e-15	1.33716426345687e-17	0.97901731514143	0.0104250786755461	0.0105576061830214	0.0105576061830214
14_31564341	14	31564341	192	0.986914201883794	0.00369270004728071	0.00913880903116728	3.39740257696778e-05	0.000220315011988576	0.000220315011988576
14_31564834	14	31564834	192	0.949925164863117	0.00355429954752662	0.0456286323582429	0.000170005053106129	0.000721898178007793	0.000721898178007793
14_31564887	14	31564887	192	0.975220505921374	0.00364894618139156	0.0206525019599274	7.68735236220185e-05	0.000401172413684853	0.000401172413684853
14_50793556	14	50793556	210	0.922326756532713	0.00287231805332789	0.0737630465773123	0.000228904550613715	0.000808974286032754	0.000808974286032754
14_50793566	14	50793566	210	0.976641270898694	0.00304146478908738	0.0199883709501243	6.19810473481484e-05	0.000266912314746568	0.000266912314746568
14_50793697	14	50793697	210	0.736488101039088	0.00229357768674981	0.258435825455934	0.000802843455962522	0.00197965236226546	0.00197965236226546
14_50793703	14	50793703	210	0.159923638993954	0.000498035595500949	0.829798796464303	0.00257696410584606	0.00720256484039556	0.00720256484039556
14_50793707	14	50793707	210	0.7773116089232	0.0024207106121097	0.214346051940773	0.000662258980421238	0.00525936954349556	0.00525936954349556
14_51456789	14	51456789	346	0.0212933309401669	0.000183480669945127	0.962241857192501	0.0082834611366596	0.00799787006072697	0.00799787006072697
14_51456828	14	51456828	346	0.118263190561478	0.00101905190385859	0.865920379532183	0.00745413151300902	0.00734324648947168	0.00734324648947168
14_51456833	14	51456833	346	0.941746223110992	0.00811485194215197	0.0487835862637532	0.000419423168517439	0.000935915514585655	0.000935915514585655
14_51456864	14	51456864	346	0.945467960961763	0.00814692146458311	0.0448377853278596	0.000385196716165699	0.00116213552962901	0.00116213552962901
14_51456916	14	51456916	347	1.0509297711414e-15	9.06967947764996e-18	0.983285039838717	0.00847765813208686	0.00823730202919618	0.00823730202919618
14_51456949	14	51456949	347	0.944928598778567	0.00815487367046284	0.0456804077368911	0.000393385946257962	0.000842733867820718	0.000842733867820718
14_51456963	14	51456963	347	0.000555526382534229	4.79427490715356e-06	0.982953681846294	0.00847502479289236	0.00801097270337187	0.00801097270337187
14_51456968	14	51456968	347	0.00599297127982873	5.17202291907432e-05	0.977725617456508	0.00843011722227107	0.00779957381220168	0.00779957381220168
14_51459078	14	51459078	346	0.921289339259095	0.0079590609759503	0.0690788364367381	0.000595698180064007	0.00107706514815291	0.00107706514815291
14_51459113	14	51459113	346	0.768010435755824	0.00663487747862423	0.221006146006252	0.00190684056017972	0.00244170019911975	0.00244170019911975
14_51459228	14	51459228	344	1.19196343912073e-11	1.02644898353909e-13	0.983303155984319	0.00845939244248507	0.00823745156117356	0.00823745156117356
14_51459234	14	51459234	344	0.949266499553405	0.00817452617752326	0.0412307621085138	0.000354081002815536	0.00097413115774223	0.00097413115774223
14_51459247	14	51459247	344	0.899442974742922	0.00774547521237135	0.0906656710449208	0.000779393081292719	0.001366485918493	0.001366485918493
14_51459282	14	51459282	344	6.77499099781724e-07	5.83422477146268e-09	0.983309111785016	0.00845945042745349	0.00823075445420491	0.00823075445420491
14_51459284	14	51459284	344	3.66715523973138e-22	3.15793894742193e-24	0.983303154007991	0.00845939242345867	0.00823745356855012	0.00823745356855012
14_51460172	14	51460172	344	0.969536425607995	0.0083544548870698	0.0212464224355522	0.000182399236944336	0.000680297832439062	0.000680297832439062
14_51460183	14	51460183	344	2.21843818290267e-05	1.91161891696755e-07	0.983517745839089	0.0084669383993577	0.00799294021783269	0.00799294021783269
14_51460299	14	51460299	344	0.713862320899343	0.00615132180494666	0.274996060976783	0.00236700628227334	0.00262329003665342	0.00262329003665342
14_51460313	14	51460313	344	0.950374490755155	0.00818933729473526	0.0402056686793497	0.000345565630191849	0.000884937640568401	0.000884937640568401
14_51460906	14	51460906	344	0.229381046681917	0.00197656689922835	0.756369691306092	0.00651184519051196	0.00576084992225016	0.00576084992225016
14_51460921	14	51460921	344	0.954569172102462	0.00822548268871542	0.036067491278982	0.00030996417624958	0.000827889753590743	0.000827889753590743
14_51460958	14	51460958	344	0.963929784032408	0.00830614269077265	0.0267580448741075	0.000229796723459316	0.000776231679252335	0.000776231679252335
14_51461042	14	51461042	344	0.964570053733155	0.00831165986804331	0.0261528449880609	0.000224617148734488	0.000740824262006559	0.000740824262006559
14_51461118	14	51461118	344	0.962961907145074	0.00829780253605757	0.0278238973599783	0.000239080048584005	0.000677312910306522	0.000677312910306522
14_51461243	14	51461243	344	0.961911159772493	0.00828874828983218	0.0287608036213968	0.000247038393696768	0.000792249922581612	0.000792249922581612
14_51461285	14	51461285	344	0.964620179502986	0.00831209179970845	0.0261333431144991	0.0002244800206043	0.000709905562202387	0.000709905562202387
14_51461787	14	51461787	343	0.961651242111199	0.00827988928372529	0.0290237141898457	0.000249100300791555	0.000796054114438808	0.000796054114438808
14_51461797	14	51461797	343	0.849842919173013	0.00731721124163722	0.140067054458234	0.00120441944317708	0.00156839568393808	0.00156839568393808
14_51461837	14	51461837	343	0.960942067123359	0.00827378323391746	0.0297130520846868	0.000255015523821832	0.000816082034214554	0.000816082034214554
14_51461842	14	51461842	343	0.95677539716116	0.00823790789319301	0.0337921750730206	0.000290048689389418	0.000904471183236423	0.000904471183236423
14_51461851	14	51461851	343	0.959612458418886	0.00826233520329927	0.0305169217480349	0.000261406105394311	0.00134687852438522	0.00134687852438522
14_51461856	14	51461856	343	0.95480024641197	0.00822090169717744	0.0357811388360388	0.000307187762380331	0.000890525292433181	0.000890525292433181
14_51461865	14	51461865	343	0.0225021118487075	0.000193744869863909	0.961490547401857	0.00827096305740938	0.00754263282216188	0.00754263282216188
14_53242354	14	53242354	156	0.950048166859385	0.00174995224180571	0.0475189460925587	8.69320712549897e-05	0.00059600273499542	0.00059600273499542
14_53242417	14	53242417	156	0.958157185735308	0.0017648887431914	0.0396845819965919	7.27769095469577e-05	0.000320566615361179	0.000320566615361179
14_53242859	14	53242859	156	7.56671193949247e-17	1.39375928331987e-19	0.991132436363407	0.00181857890387643	0.00704898473271485	0.00704898473271485
14_58463666	14	58463666	333	0.90621341814074	0.0118897729101572	0.0793049413800713	0.00103895004213678	0.00155291752689426	0.00155291752689426
14_58467349	14	58467349	321	0.860558165651675	0.0105590423439449	0.125253378037145	0.00153476337388988	0.00209465059334587	0.00209465059334587
14_58740374	14	58740374	106	0.981175923150152	0.0109464721007073	0.00652635121148498	7.1531401506766e-05	0.00127972213614936	0.00127972213614936
14_58756900	14	58756900	118	0.966197616080835	0.0109304894258043	0.0215362118447323	0.00024254370296208	0.00109313894566659	0.00109313894566659
14_61550343	14	61550343	225	0.943010817759561	0.00288873498387852	0.0533375086599712	0.00016278920343001	0.000600149393159597	0.000600149393159597
14_65400832	14	65400832	327	2.57955159337055e-05	3.27033493033354e-07	0.921062464829034	0.011609854888724	0.0673015577328158	0.0673015577328158
14_65401016	14	65401016	327	4.66321962939605e-16	5.91199264283922e-18	0.920696486224162	0.0116048179030293	0.0676986958728088	0.0676986958728088
14_67478206	14	67478206	139	0.984909637894579	0.00323357819583702	0.0115289989696541	3.75608825352808e-05	0.000290224057394439	0.000290224057394439
14_67478216	14	67478216	139	0.976133926604952	0.00320476646774817	0.0201128729837907	6.55501257434491e-05	0.000482883817765369	0.000482883817765369
14_68030900	14	68030900	376	0.958619901374718	0.00696315170599812	0.033599342006413	0.000243482270592267	0.000574122642278987	0.000574122642278987
14_68030903	14	68030903	376	0.954276906150414	0.00693160538136843	0.0379249304130028	0.000274884606071508	0.000591673449143583	0.000591673449143583
14_68030917	14	68030917	376	9.77055012168212e-39	7.09705928812523e-41	0.985751697645724	0.00715313445523844	0.00709516789903582	0.00709516789903582
14_68030934	14	68030934	377	0.961691475003052	0.00699158649360262	0.0305436983358431	0.000221503792138993	0.000551736375363387	0.000551736375363387
14_68031655	14	68031655	379	0.963454796525306	0.00704648872948468	0.0287536805161651	0.000209762592278678	0.000535271636765814	0.000535271636765814
14_68031682	14	68031682	379	0.932132349136067	0.00681740349029738	0.0597808619807901	0.000436390600653837	0.000832994792191759	0.000832994792191759
14_68032000	14	68032000	380	0.966290160170655	0.00718070173312056	0.0258509581763002	0.00019161724613101	0.000486562673793272	0.000486562673793272
14_68032022	14	68032022	380	0.952930649180763	0.00708142444802244	0.0390226197518773	0.000289309148640822	0.0006759974706966	0.0006759974706966
