edsite	chr	pos	nsnps	PP.H0	PP.H1	PP.H2	PP.H3	PP.H4	PP.H4.abf
11_67862002	11	67862002	279	1.6024398368395e-25	6.29866521685034e-28	0.992381433437282	0.00389700423900666	0.00372156232371021	0.00372156232371021
11_67862615	11	67862615	280	0.430049342793936	0.00168728058066416	0.563631229297556	0.00220896032930024	0.00242318699854271	0.00242318699854271
11_67862624	11	67862624	280	0.949921833225238	0.00372697851817864	0.0456767096197482	0.000178714892943394	0.000495763743891687	0.000495763743891687
11_67862682	11	67862682	280	0.882281993095382	0.00346159643902262	0.112997524046055	0.000442524690130763	0.00081636172940959	0.00081636172940959
11_67863337	11	67863337	279	0.720231551871638	0.00282124693088576	0.273689780266674	0.00106989331997993	0.00218752761082218	0.00218752761082218
11_67863719	11	67863719	280	0.96285171199933	0.00378047035045169	0.0327680505408722	0.00012818648995166	0.00047158061939418	0.00047158061939418
11_67863789	11	67863789	280	0.978599758813686	0.00384230232656727	0.0172357839607518	6.74185818255708e-05	0.000254736317169623	0.000254736317169623
11_71997556	11	71997556	328	0.914854462387534	0.0357343552909048	0.0442139623474161	0.00172353044533432	0.00347368952881059	0.00347368952881059
11_72000820	11	72000820	329	0.934688045067534	0.0364439668375667	0.0251566182290379	0.000978136228984893	0.00273323363687678	0.00273323363687678
11_75316752	11	75316752	480	0.914764855078374	0.0134459383768572	0.0693739290181494	0.00101831599460093	0.00139696153201891	0.00139696153201891
11_769388	11	769388	282	0.017661331779598	0.1919347656491	0.0342886609214314	0.372248626818014	0.383866614831857	0.383866614831857
11_769459	11	769459	282	0.0794909851318706	0.863869372530915	0.00176921289769514	0.0191912662982847	0.0356791631412346	0.0356791631412346
11_77779693	11	77779693	670	0.949075868196862	0.00688956997817572	0.0432841282328186	0.000313773236236342	0.000436660355907012	0.000436660355907012
11_77779719	11	77779719	670	0.957867568588862	0.0069533910457084	0.0344051038978754	0.000249230217306244	0.000524706250248243	0.000524706250248243
11_77780117	11	77780117	670	0.953443294366197	0.00692127417509658	0.0389177689678745	0.000282077859956075	0.00043558463087552	0.00043558463087552
11_83211348	11	83211348	494	0.962495801620511	0.0105354766703168	0.0259181715421647	0.000282932624224511	0.000767617542783387	0.000767617542783387
11_85766272	11	85766272	534	8.05073345014068e-07	1.24972288938761e-07	0.861680263977718	0.133754870020673	0.00456393595597545	0.00456393595597545
11_8707908	11	8707908	415	0.916060941462525	0.00599041079722511	0.0767605522220652	0.000501274587988615	0.000686820930196533	0.000686820930196533
11_93467980	11	93467980	280	0.976493337619556	0.00240238947037074	0.0208347097447429	5.10394679147112e-05	0.000218523697415535	0.000218523697415535
11_93468094	11	93468094	278	0.980959647747744	0.00240162007438322	0.016430808267301	4.00586201350263e-05	0.000167865290436646	0.000167865290436646
11_93468111	11	93468111	278	0.845278207905075	0.0020694399787029	0.151574254404461	0.000370381729922701	0.000707715981838376	0.000707715981838376
11_93468149	11	93468149	278	0.961877032642033	0.00235490134174745	0.0352953880609436	8.60247631132155e-05	0.000386653192162984	0.000386653192162984
11_93468215	11	93468215	278	0.978720686699732	0.00239613857082595	0.0186329409033702	4.54130035406554e-05	0.000204820822531346	0.000204820822531346
11_93468689	11	93468689	279	0.981198699729233	0.00240919460865738	0.0161792690731309	3.955262255359e-05	0.000173283966425398	0.000173283966425398
12_100427385	12	100427385	435	3.18098903410606e-10	2.27252420778254e-12	0.956377747030275	0.00679561307841633	0.0368266395709377	0.0368266395709377
12_117152433	12	117152433	580	0.750864978233186	0.154168491647676	0.0674738642886466	0.0138401616762564	0.013652504154235	0.013652504154235
12_117289131	12	117289131	377	0.548276520208858	0.012702758008175	0.415843445409072	0.00962092271231216	0.0135563536615829	0.0135563536615829
12_120899075	12	120899075	514	0.737653695603674	0.00867833136511676	0.242971830686238	0.00285066397077675	0.00784547837419387	0.00784547837419387
12_120899079	12	120899079	514	0.947340556680184	0.011145250563351	0.0399011958355973	0.000468283965283936	0.00114471295558371	0.00114471295558371
12_120899168	12	120899168	515	0.071393698579267	0.000840499151606458	0.90852089169395	0.0106872187405586	0.00855769183461779	0.00855769183461779
12_121082898	12	121082898	576	0.933457374126265	0.0117632773936529	0.0531442260703861	0.000668748484476438	0.000966373925219542	0.000966373925219542
12_121083290	12	121083290	573	0.213211802149228	0.00265897620146321	0.76876016520088	0.00958146303388127	0.00578759341454743	0.00578759341454743
12_121083295	12	121083295	573	4.9993532429061e-07	6.23472113719636e-09	0.98056641565711	0.0122214865240468	0.00721159164879732	0.00721159164879732
12_121083584	12	121083584	572	0.898273621807984	0.0111860287241991	0.0879357343070852	0.00109353571471763	0.00151107944601433	0.00151107944601433
12_121083711	12	121083711	564	2.35506751425499e-15	2.91793400773499e-17	0.980311462311496	0.0121385313128941	0.00755000637560924	0.00755000637560924
12_121083717	12	121083717	572	4.4823246005479e-06	5.58175265483096e-08	0.981910772604017	0.012221683078103	0.00586300617575261	0.00586300617575261
12_121083756	12	121083756	572	0.923394271078353	0.0114988513402561	0.0633408488088181	0.000787793177690649	0.000978235594882101	0.000978235594882101
12_121083800	12	121083800	572	0.942452782352746	0.0117361833172618	0.0443651393315321	0.000551576232374844	0.00089431876608484	0.00089431876608484
12_121084496	12	121084496	572	0.000126882881439855	1.58004813003267e-06	0.981392081970534	0.0122148222967323	0.00626463280316321	0.00626463280316321
12_121084516	12	121084516	572	0.920388154890222	0.0114614167532746	0.066250549824332	0.000823929411537033	0.00107594912063454	0.00107594912063454
12_121084568	12	121084568	572	0.885135659169218	0.0110224242011598	0.101167238988718	0.00125839990053946	0.00141627774036557	0.00141627774036557
12_121084598	12	121084598	572	2.31513453945315e-15	2.88299253478962e-17	0.980715803207058	0.0122055867500618	0.00707861004287765	0.00707861004287765
12_121084608	12	121084608	572	1.89844556016605e-23	2.36409775950041e-25	0.981542300127482	0.012216716584077	0.0062409832884423	0.0062409832884423
12_121085659	12	121085659	572	3.28972870401725e-07	4.09584566385656e-09	0.981510626928278	0.0122139302841915	0.00627510971881527	0.00627510971881527
12_121086410	12	121086410	576	2.21429581108842e-08	2.77206866872623e-10	0.982629060982662	0.0122964220773903	0.00507449451978242	0.00507449451978242
12_121089864	12	121089864	571	2.78499791648138e-08	3.37574095865555e-10	0.981848802422972	0.0118948916474733	0.00625627774200056	0.00625627774200056
12_121091598	12	121091598	571	4.90470063974797e-06	5.85349092287832e-08	0.983384390974427	0.0117312734105656	0.00487937237945895	0.00487937237945895
12_121093002	12	121093002	574	1.27150350469353e-05	1.52281415400868e-07	0.983535335753874	0.0117746181572218	0.00467717877244138	0.00467717877244138
12_121094623	12	121094623	571	5.07920273086968e-09	6.08153100138925e-11	0.983619064625217	0.01177265313978	0.00460827709498401	0.00460827709498401
12_121094648	12	121094648	572	1.36203370020169e-14	1.63299182185055e-16	0.983680761569962	0.0117891769423669	0.00453006148765713	0.00453006148765713
12_121094685	12	121094685	572	0.870227460232648	0.0104334740432579	0.116433712289523	0.00139445529512241	0.00151089813944829	0.00151089813944829
12_121095990	12	121095990	570	0.309173720698367	0.00365062118904124	0.674322007441643	0.00795727519279995	0.00489637547814927	0.00489637547814927
12_121097356	12	121097356	571	2.94374412659257e-15	3.51972548383983e-17	0.982539575484131	0.0117421423809985	0.0057182821348678	0.0057182821348678
12_121097364	12	121097364	571	2.61551745722348e-19	3.12727704981391e-21	0.983714896401502	0.0117573858209001	0.00452771777759983	0.00452771777759983
12_121097372	12	121097372	571	2.16709750882752e-05	2.59111797757201e-07	0.983623624735443	0.0117562240161151	0.00459822116155536	0.00459822116155536
12_125512540	12	125512540	660	0.953674128073914	0.00518044574391357	0.0405333526432093	0.000219788621752816	0.000392284917210173	0.000392284917210173
12_126074677	12	126074677	554	0.508976040101656	0.0142177975565329	0.460289317439868	0.0128541140939865	0.00366273080795662	0.00366273080795662
12_133346555	12	133346555	584	0.00020523591811121	3.20408839649326e-06	0.975157271636119	0.0152144753392537	0.00941981301811999	0.00941981301811999
12_133346564	12	133346564	584	2.27154653569064e-09	3.54627784653027e-11	0.974614552185459	0.0152052421576561	0.0101802033498755	0.0101802033498755
12_133346586	12	133346586	584	1.25990194134573e-07	1.96692529657395e-09	0.972318432132175	0.0151670615689986	0.0125143783417075	0.0125143783417075
12_133346684	12	133346684	585	0.789198285307342	0.0124003327157549	0.192830430246022	0.00302731785631054	0.00254363387457083	0.00254363387457083
12_22615791	12	22615791	267	0.982174637304137	0.00213679985789214	0.01552670430447	3.36513859015449e-05	0.000128207147599445	0.000128207147599445
12_24969821	12	24969821	718	1.40277749174242e-08	1.13122602999419e-10	0.985035407480606	0.00793648183262979	0.00702809654586554	0.00702809654586554
12_27183110	12	27183110	563	0.953017348316604	0.0107802817368109	0.0351991311058944	0.000397557637526294	0.000605681203164401	0.000605681203164401
12_27183116	12	27183116	563	0.91811245862889	0.0103854467996605	0.0688737438137794	0.000777230565879283	0.00185112019179039	0.00185112019179039
12_27183121	12	27183121	563	0.918815167632292	0.010393395659195	0.0688441568377769	0.000777577303408351	0.00116970256732762	0.00116970256732762
12_32897597	12	32897597	681	0.526841277770607	0.0082655669836513	0.449609699575968	0.0070456496647535	0.00823780600501998	0.00823780600501998
12_4801626	12	4801626	564	0.959273418543177	0.00375972465801518	0.0365206160025243	0.000142833531439367	0.000303407264844352	0.000303407264844352
12_4801641	12	4801641	564	0.844834557353913	0.00331119913866755	0.150068979806114	0.000586974000778546	0.00119828970052686	0.00119828970052686
12_4801644	12	4801644	564	0.000154975898706455	6.07404204579756e-07	0.990798871424841	0.00387811639408739	0.00516742887816136	0.00516742887816136
12_4802017	12	4802017	565	0.933847697935233	0.00366707168031996	0.0617912817338156	0.000242192799398785	0.000451755851232703	0.000451755851232703
12_49325703	12	49325703	376	0.0385331993374771	0.0189049421200136	0.620598549543507	0.304457073103629	0.0175062358953728	0.0175062358953728
12_49326201	12	49326201	376	0.610604512741953	0.313769572029273	0.0414389614205237	0.0212812133151749	0.0129057404930761	0.0129057404930761
12_49328540	12	49328540	377	0.612734261082922	0.335901821531467	0.016882412387572	0.00922971146379765	0.0252517935342409	0.0252517935342409
12_51324122	12	51324122	513	0.816865608969243	0.072928425776765	0.0935350099103583	0.00834232409899338	0.00832863124464036	0.00832863124464036
12_51324202	12	51324202	513	0.86668441046435	0.0773761669072893	0.0362135038602417	0.00321657306024719	0.0165093457078716	0.0165093457078716
12_51324258	12	51324258	513	0.861997867002786	0.076957759970783	0.0505047159789585	0.00450294173868162	0.00603671530879039	0.00603671530879039
12_51324313	12	51324313	513	0.879206119219879	0.0784940845886667	0.0323777998098478	0.0028835986229711	0.00703839775863566	0.00703839775863566
12_51324436	12	51324436	513	0.655266714362322	0.0585011407233287	0.256671288294391	0.0229085405772217	0.00665231604273679	0.00665231604273679
12_51324484	12	51324484	513	0.244724564319087	0.0218486089128128	0.66289845624496	0.0591711329210856	0.0113572376020551	0.0113572376020551
12_51324639	12	51324639	513	0.871874868797769	0.0778395625395204	0.0408621888113556	0.00364232834505088	0.00578105150630375	0.00578105150630375
12_51325435	12	51325435	515	0.798937501901132	0.0713438792227236	0.113179987373141	0.0101003589805347	0.00643827252246947	0.00643827252246947
12_51905416	12	51905416	327	0.932402300787801	0.00863041230660464	0.0559377303824145	0.000515251122986272	0.00251430540019396	0.00251430540019396
12_51905425	12	51905425	327	0.889911793229388	0.00823711576600606	0.0957737250830347	0.000881295452457863	0.00519607046911338	0.00519607046911338
12_51907308	12	51907308	328	0.95723020365803	0.00879886189605771	0.0315224911478626	0.000287593950668135	0.0021608493473818	0.0021608493473818
12_53571368	12	53571368	374	0.951197990619876	0.00480399786322609	0.0431532872335172	0.000217317018296517	0.00062740726508388	0.00062740726508388
12_53572190	12	53572190	374	0.818466854937118	0.00414292177545367	0.17397337816374	0.000878081009791508	0.00253876411389717	0.00253876411389717
12_56623469	12	56623469	148	0.926974450385724	0.00744025502107285	0.0622768183831645	0.000497046371505371	0.00281142983853341	0.00281142983853341
12_62950598	12	62950598	518	0.00919676755825905	0.000110552109851944	0.970782384010911	0.0116612903272176	0.0082490059937604	0.0082490059937604
12_62953208	12	62953208	517	4.83650481626661e-10	5.78855190030244e-12	0.978711111746929	0.0117040809103722	0.00958480685326045	0.00958480685326045
12_62953506	12	62953506	517	0.0020840878831455	2.46741889074102e-05	0.977854578113254	0.0115686678762124	0.00846799193848024	0.00846799193848024
12_62953508	12	62953508	517	0.000113325064653592	1.34169200628282e-06	0.981054509279302	0.0116077978596219	0.00722302610441635	0.00722302610441635
12_64844167	12	64844167	388	0.937174905690649	0.00996114021649597	0.0510769483397861	0.000541646518422259	0.00124535923464631	0.00124535923464631
12_67710738	12	67710738	615	7.03055552982152e-15	3.52421528223479e-17	0.991050190502531	0.00496386362449999	0.00398594587296528	0.00398594587296528
12_67710942	12	67710942	613	0.0646327468223619	0.000322312024985597	0.92479547865538	0.00460614742689159	0.00564331507038085	0.00564331507038085
12_67710949	12	67710949	613	0.911915012320687	0.0045475581448467	0.0825360708698213	0.000411002364794325	0.000590356299850286	0.000590356299850286
12_67712045	12	67712045	618	0.883385360620959	0.00444601205716167	0.110884433919251	0.000557346166119742	0.000726847236508131	0.000726847236508131
12_69237004	12	69237004	409	0.959294584010685	0.00678795432309892	0.0330854552599698	0.000233513700573536	0.000598492705673063	0.000598492705673063
12_69237010	12	69237010	409	0.925015856007423	0.00654539854949364	0.0672198131593056	0.000474902376251615	0.000744029907525762	0.000744029907525762
12_69237013	12	69237013	409	0.938627772113355	0.00664171626703002	0.0534004336619181	0.000376907510278301	0.000953170447418939	0.000953170447418939
12_69237043	12	69237043	402	6.7462929941232e-101	4.72555497411378e-103	0.989092138119832	0.00692427950554733	0.00398358237460972	0.00398358237460972
12_69237053	12	69237053	409	1.26161620428952e-14	8.92717764776135e-17	0.989142606319954	0.00699529639129509	0.00386209728873508	0.00386209728873508
12_69237056	12	69237056	409	0.956484960609384	0.00676807346936429	0.0358697199903589	0.00025318955305477	0.000624056377838272	0.000624056377838272
12_69237509	12	69237509	408	0.000227969596979977	1.61030627113742e-06	0.988986052415733	0.00698208734428883	0.00380228033672587	0.00380228033672587
12_69237519	12	69237519	408	3.36309048005982e-10	2.37558242949323e-12	0.98911732825253	0.00698291716202664	0.00389975424675898	0.00389975424675898
12_69237529	12	69237529	408	2.50679551315484e-10	1.77072231945338e-12	0.989176013538187	0.00698339085550999	0.00384059535385405	0.00384059535385405
12_69237534	12	69237534	408	0.0251509504373964	0.000177658484951232	0.963907812232772	0.00680478594938306	0.00395879289549724	0.00395879289549724
12_69237552	12	69237552	408	0.902102008801311	0.00637216778562801	0.0891659456722193	0.000628108715802787	0.00173176902503881	0.00173176902503881
12_69237558	12	69237558	408	0.886365861414256	0.00626101253880296	0.10521703345682	0.000741806086083074	0.00141428650403761	0.00141428650403761
12_72096125	12	72096125	313	0.000561574801885591	1.86722608532808e-06	0.985232574851744	0.00326494149593032	0.0109390416243552	0.0109390416243552
12_76470594	12	76470594	374	0.957718129517864	0.00341793187596822	0.0383764128255509	0.000136607922785395	0.000350917857831315	0.000350917857831315
12_76473164	12	76473164	373	0.967169407121113	0.00343588888235286	0.0289943239035728	0.000102705247308551	0.000297674845652999	0.000297674845652999
12_76474318	12	76474318	376	0.976002428523315	0.00343933202055173	0.0202647317747038	7.11885081400015e-05	0.00022231917328932	0.00022231917328932
12_79519122	12	79519122	343	0.691796818572076	0.0037422101861486	0.300622916666412	0.00162397747327368	0.0022140771020896	0.0022140771020896
12_93897260	12	93897260	494	0.891883641333055	0.012680310718595	0.0926984480535527	0.00131651442761578	0.00142108546718161	0.00142108546718161
12_93903302	12	93903302	496	2.76613623272546e-08	3.95526283859297e-10	0.977304828822375	0.0139656272988819	0.00872951582185503	0.00872951582185503
12_93903310	12	93903310	496	0.0464793215072606	0.000664601876602252	0.93007506885482	0.0132895330397676	0.00949147472154998	0.00949147472154998
12_93903334	12	93903334	496	0.934321485058682	0.0133597434769525	0.0505180993702636	0.000721272445324078	0.00107939964877785	0.00107939964877785
12_98995963	12	98995963	464	0.911113506543562	0.018428933092355	0.0678071746612836	0.00137024368683716	0.00128014201596269	0.00128014201596269
12_98995975	12	98995975	465	0.91529883894357	0.0185428144117906	0.0624897526535895	0.00126355951917228	0.00240503447187768	0.00240503447187768
12_98998300	12	98998300	455	0.0387388655517864	0.000732118076827109	0.910407119870506	0.0171726529400727	0.0329492435608083	0.0329492435608083
12_98998371	12	98998371	455	0.922783225093795	0.0174394957224769	0.0573414705345237	0.00108233151291727	0.00135347713628689	0.00135347713628689
12_98998633	12	98998633	455	8.04348659176115e-38	1.5201224534241e-39	0.977466267987284	0.0184688747626668	0.00406485725005315	0.00406485725005315
12_98998634	12	98998634	453	7.48756480705098e-21	1.41405635587886e-22	0.97568250616137	0.018420254449583	0.00589723938904438	0.00589723938904438
12_98998640	12	98998640	455	0.653881960100477	0.0123575844641281	0.324409188463394	0.00612772086281687	0.00322354610918427	0.00322354610918427
12_98998652	12	98998652	455	0.923981607610777	0.0174621437141292	0.0562966222682678	0.00106274172683688	0.00119688467998875	0.00119688467998875
12_98998682	12	98998682	455	0.95070296601292	0.0179671453254291	0.029702383256675	0.000560272170935885	0.00106723323404038	0.00106723323404038
12_98998750	12	98998750	454	0.946362531052773	0.0178761489430562	0.0340614878331254	0.000642341005444037	0.00105749116560159	0.00105749116560159
12_98998755	12	98998755	454	1.76857326906217e-08	3.34071543801433e-10	0.971872064710814	0.018348227111992	0.00977969015739096	0.00977969015739096
12_98998943	12	98998943	453	0.886092629288219	0.0166175352314697	0.093052820781914	0.00174259235145143	0.00249442234694625	0.00249442234694625
12_98998948	12	98998948	452	0.00212895024616731	3.98554211421616e-05	0.965604226491715	0.0180626146475188	0.0141643531934572	0.0141643531934572
12_98998949	12	98998949	452	0.939691271702747	0.0175916705638141	0.040377049111506	0.000754300578972855	0.00158570804295967	0.00158570804295967
12_98998956	12	98998956	452	0.935677646154932	0.0175165327174492	0.0441620131332811	0.000824924548008325	0.00181888344632886	0.00181888344632886
12_98998965	12	98998965	452	0.918094345730472	0.017187361171638	0.0620995423275138	0.0011610887227983	0.00145766204757786	0.00145766204757786
12_98999076	12	98999076	452	0.107816019841072	0.00201839046467781	0.86305961639529	0.0161461131123508	0.0109598601866094	0.0109598601866094
12_98999093	12	98999093	452	4.19549721719514e-06	7.85426098111538e-08	0.976593943355826	0.0182773897087853	0.0051243928955619	0.0051243928955619
12_98999107	12	98999107	452	0.455770661288862	0.00853234202284007	0.518983549527471	0.00970872629234266	0.00700472086848442	0.00700472086848442
12_98999113	12	98999113	452	0.00448911035436919	8.40392508228496e-05	0.972888658805321	0.0182088192397064	0.0043293723497804	0.0043293723497804
12_98999394	12	98999394	451	0.685063784121106	0.0128174972854853	0.293789190882747	0.00549394039753273	0.00283558731312883	0.00283558731312883
12_98999478	12	98999478	451	0.895176552366209	0.0167486930355022	0.0827712685471621	0.00154488626293874	0.00375859978818836	0.00375859978818836
12_98999487	12	98999487	451	0.939815166234512	0.0175838784961069	0.0407166028981329	0.000760681228221997	0.00112367114302585	0.00112367114302585
12_98999519	12	98999519	451	0.934646120799281	0.0174871660039707	0.0458150784234032	0.000856001399862848	0.00119563337348188	0.00119563337348188
12_98999658	12	98999658	451	0.948145062679358	0.0177397302978588	0.0319716170275247	0.000596639852256159	0.00154695014300199	0.00154695014300199
12_98999772	12	98999772	451	0.892068799694998	0.0166905471922238	0.0871253018231495	0.00162762080173878	0.00248773048789041	0.00248773048789041
12_98999786	12	98999786	451	0.892304194482698	0.016694951412856	0.0870115155825232	0.00162561587667889	0.00236372264524352	0.00236372264524352
12_99127420	12	99127420	438	0.943995136723495	0.00663948960665493	0.0482509919571199	0.000338592441715884	0.000775789271014125	0.000775789271014125
12_99127479	12	99127479	435	0.952647268529749	0.00665935118178657	0.039849414842619	0.000277995945903705	0.000565969499941681	0.000565969499941681
12_99128791	12	99128791	441	0.958748316865941	0.00676521481538188	0.0334668189850885	0.000235367600506188	0.000784281733082506	0.000784281733082506
12_99128834	12	99128834	441	0.312614047867496	0.00220589820177531	0.675178215669469	0.00475901656454311	0.00524282169671647	0.00524282169671647
12_99128859	12	99128859	441	0.957545116824974	0.0067567246761036	0.034914377597078	0.000245828336098745	0.000537952565745528	0.000537952565745528
12_99281454	12	99281454	447	0.923210709173369	0.0055197385512471	0.0695304902186543	0.000414387712365986	0.00132467434436346	0.00132467434436346
12_99327586	12	99327586	397	0.959170585682117	0.00502031332053107	0.0351908444575263	0.000183754909333583	0.00043450163049217	0.00043450163049217
12_99375252	12	99375252	292	0.973309307076925	0.00337847482031397	0.0228483700662062	7.89245441070361e-05	0.000384923492447446	0.000384923492447446
13_102767052	13	102767052	533	0.571501809138954	0.00705017899736574	0.41401585970993	0.00510506867980627	0.00232708347394319	0.00232708347394319
13_102778556	13	102778556	557	0.933306915053518	0.0117303807727425	0.0527532260525979	0.000661487307228478	0.00154799081391295	0.00154799081391295
13_102778634	13	102778634	555	0.895764061355497	0.0112359532823175	0.0899284531314988	0.00112606573838634	0.00194546649230015	0.00194546649230015
13_102778690	13	102778690	555	0.800667458055802	0.0100431157505621	0.182716450927587	0.00228760553670708	0.00428536972934224	0.00428536972934224
13_102787536	13	102787536	571	0.172867847247297	0.00219362409971445	0.810685117687704	0.0102833010035357	0.00397010996174874	0.00397010996174874
13_102803917	13	102803917	570	0.907608808512461	0.0115867282814835	0.0785800141848262	0.00100194677528338	0.00122250224594619	0.00122250224594619
13_102828804	13	102828804	597	2.70499133448014e-05	3.5048215564029e-07	0.982131340324361	0.0127202250654586	0.00512103421467945	0.00512103421467945
13_102828805	13	102828805	597	0.0215734277104673	0.000279524054370683	0.960988821608067	0.0124466937433608	0.00471153288373447	0.00471153288373447
13_102828809	13	102828809	597	0.899169825709877	0.0116504247087382	0.086767555543448	0.00112294651319168	0.00128924752474492	0.00128924752474492
13_102900240	13	102900240	503	0.804440641627688	0.00529046621977653	0.187326622689784	0.0012302560375672	0.00171201342518488	0.00171201342518488
13_102900315	13	102900315	503	0.00140919327389859	9.26766877119976e-06	0.987619773680387	0.00649068689870618	0.00447107847823731	0.00447107847823731
13_102905285	13	102905285	502	3.63726528795608e-05	2.38636354416092e-07	0.988940600097061	0.00648377461885101	0.00453901399485329	0.00453901399485329
13_102905312	13	102905312	502	4.40502028862281e-07	2.89007784581085e-09	0.987365764291253	0.00647181936225166	0.00616197295438748	0.00616197295438748
13_102906012	13	102906012	499	0.962376777872683	0.00617044541247499	0.0308237030716291	0.000197199637463438	0.000431874005749276	0.000431874005749276
13_103453855	13	103453855	468	0.464023201138286	0.00308505196484252	0.520636489606549	0.00345264203080404	0.00880261525951902	0.00880261525951902
13_108104670	13	108104670	682	0.79941099624881	0.00986434445901265	0.185589464614237	0.00228723613525777	0.00284795854268245	0.00284795854268245
13_108106607	13	108106607	676	0.894358258040535	0.0109434646676034	0.0920529864244872	0.00112484988704777	0.00152044098032635	0.00152044098032635
13_108106958	13	108106958	677	0.916764053808716	0.0112234330717324	0.0698721877940505	0.000854120177796786	0.00128620514770446	0.00128620514770446
13_108194386	13	108194386	597	0.8253345462821	0.00949761843506496	0.1612352548504	0.00185335131810784	0.00207922911432686	0.00207922911432686
13_108329468	13	108329468	506	0.943521285791874	0.00699284929744896	0.0485430267253995	0.000359189973692304	0.000583648211584817	0.000583648211584817
13_108377156	13	108377156	519	0.920077081055924	0.00714556785783133	0.0711686058590842	0.000551657584838938	0.00105708764232195	0.00105708764232195
13_108377179	13	108377179	519	0.912908348692565	0.00708989354030761	0.0780689598599993	0.000604976869902064	0.00132782103722588	0.00132782103722588
13_108377180	13	108377180	519	0.920504152201194	0.00714888460803791	0.0709559084321987	0.000550221973860211	0.000840832784708757	0.000840832784708757
13_108377224	13	108377224	519	0.960211287348834	0.00745726097614819	0.0315640606899535	0.000244612267217571	0.000522778717847266	0.000522778717847266
13_108377799	13	108377799	518	0.953498676353412	0.007404200608592	0.0381234224804844	0.000295361366927465	0.000678339190584107	0.000678339190584107
13_108378996	13	108378996	518	0.923499630026412	0.00717740610084692	0.0680064676758643	0.000527755093808742	0.00078874110306805	0.00078874110306805
13_108379021	13	108379021	518	0.940538697180095	0.0073098331214599	0.0509311735587301	0.000395009973468095	0.00082528616624647	0.00082528616624647
13_108379203	13	108379203	519	0.954979450337406	0.00743242105101477	0.0367245675656338	0.000285241913929327	0.000578319132016019	0.000578319132016019
13_108411587	13	108411587	504	0.829587996620171	0.00648306833242797	0.159887468044689	0.00124669459467016	0.00279477240804212	0.00279477240804212
13_108411592	13	108411592	504	0.847865513782414	0.00662590356291914	0.142890703572405	0.00111516025013891	0.00150271883212278	0.00150271883212278
13_108444208	13	108444208	451	0.953555223978068	0.00610244208991526	0.039539777445792	0.000252491600708288	0.000550064885516281	0.000550064885516281
13_108444269	13	108444269	451	0.958700957487518	0.00613537310425186	0.0343713690298317	0.000219392631512201	0.000572907746886592	0.000572907746886592
13_108490641	13	108490641	486	0.0193939026420095	0.000129777242986233	0.962672407360596	0.00643049510320846	0.0113734176511996	0.0113734176511996
13_108490947	13	108490947	487	0.95156154233887	0.00637329108448085	0.0411652456232664	0.000275088383283887	0.000624832570098532	0.000624832570098532
13_108506964	13	108506964	489	1.81188526800811e-09	1.11079800820227e-11	0.986720511983481	0.00604197100102064	0.00723751519250657	0.00723751519250657
13_108508416	13	108508416	490	2.49893347827052e-12	1.52958282728907e-14	0.986425332860276	0.00603030843997033	0.00754435869723907	0.00754435869723907
13_108508454	13	108508454	490	4.15893760607102e-07	2.5456618182632e-09	0.987051015982695	0.00603476877231287	0.00691379680557013	0.00691379680557013
13_108508506	13	108508506	490	0.958451065703247	0.00586662391634055	0.0349331463114685	0.000213287905725442	0.0005358761632182	0.0005358761632182
13_108508544	13	108508544	489	0.000164407090184716	1.00291391893012e-06	0.985065882300403	0.00600031724760019	0.00876839044789377	0.00876839044789377
13_111547712	13	111547712	566	0.956229505353774	0.00714438745761989	0.0358626068666415	0.000267448366472377	0.00049605195549259	0.00049605195549259
13_111547737	13	111547737	566	0.901768683031213	0.00673748805349723	0.0899199757221935	0.000670926527604955	0.000902926665490951	0.000902926665490951
13_111547925	13	111547925	566	0.939625081398629	0.00702032891562557	0.0523374072228757	0.000390407713973684	0.000626774748896065	0.000626774748896065
13_111549566	13	111549566	564	0.843343560252819	0.00635297578794053	0.148027354605918	0.00111393995990056	0.00116216939342195	0.00116216939342195
13_111549743	13	111549743	565	0.000196157166971913	1.48353502123214e-06	0.988568744425917	0.00747277634791128	0.00376083852417897	0.00376083852417897
13_111551012	13	111551012	563	0.886804685352305	0.00672394111229179	0.104519852640447	0.00079133148979767	0.00116018940515806	0.00116018940515806
13_111551022	13	111551022	563	0.904913137431554	0.0068612432346495	0.0867564204080344	0.000656993364901483	0.000812205560860249	0.000812205560860249
13_111551034	13	111551034	563	0.921072507845163	0.00698376700664518	0.0704705381044174	0.000533382754208615	0.000939804289565715	0.000939804289565715
13_111552308	13	111552308	563	0.608978149641644	0.0046385186567226	0.372898141151661	0.0028296680355755	0.0106555225143979	0.0106555225143979
13_111552391	13	111552391	563	0.90758918126441	0.00691300558552368	0.0839299010636468	0.000638355140164305	0.000929556946254979	0.000929556946254979
13_115049716	13	115049716	370	0.923514778746608	0.00299775603095204	0.0726044771098898	0.000235028300209927	0.000647959812340054	0.000647959812340054
13_20246402	13	20246402	304	0.973735749169482	0.00381590135184639	0.0220147610801097	8.59243626795962e-05	0.000347664035881979	0.000347664035881979
13_20246518	13	20246518	303	0.974345087582028	0.00380757849475085	0.0214664747908422	8.35901429896242e-05	0.000297268989389516	0.000297268989389516
13_20247023	13	20247023	302	0.979771153900669	0.00382304411091842	0.0160884091101798	6.25217246441635e-05	0.000254871153588338	0.000254871153588338
